"Station_ID (PK,FK)",EV_Level1_EVSE_Num,EV_Level2_EVSE_num,EV_DC_Fast_Count,EV_Onsite_Renewable_sources
359274,,1,,
359281,,6,,
359338,,2,,
359356,,4,,
359461,,2,,
359530,,2,,
359541,,1,,
359546,,8,,
359560,,4,,
359566,,3,,
359574,,1,,
359575,,2,,
359586,,6,,
359615,,4,,
359658,,3,,
359669,,2,,
359761,,3,,
359818,,10,,
359898,,2,,
359954,,2,,
359966,,1,,
359967,,10,,
359968,,,1,
359969,,16,,
359974,,2,,
359979,,,4,
359981,,,1,
359988,,,2,
359997,,8,,
359999,,2,,
360002,,4,,
360004,,39,,
360010,,18,,
360013,,8,,
360015,,2,,
360020,,2,,
360023,,6,,
360028,,30,,
360029,,5,,
360030,,,5,
360031,,6,,
360045,,5,,
360046,,2,,
360048,,2,,
360051,,2,,
360052,,2,,
360053,,2,,
360055,,2,,
360061,,22,,
360062,,8,,
360063,,2,,
360064,,4,,
360066,,54,,
360072,,12,,
360073,,10,,
360081,,2,,
360082,,2,,
360083,,4,,
360086,,2,,
360092,,,6,
360094,,,4,
360095,,4,,
360096,,,4,
360103,,1,,
360110,,4,,
360112,,6,,
360115,,8,,
360116,,1,,
360117,,1,,
360122,,2,,
360123,,4,,
360124,,8,,
360125,,2,,
360131,,4,,
360132,,4,,
360133,,4,,
360134,,1,,
360138,,2,,
360150,,2,,
360151,,1,,
360158,,1,,
360167,,2,,
360170,,1,,
360182,,2,1,
360183,,7,,
360189,,6,,
360190,,8,,
360194,,2,,
360199,,3,,
360205,,2,,
360206,,2,,
360210,,2,,
360228,,1,,
360265,,2,,
360266,,2,,
360267,,2,,
360268,,2,,
360276,,2,,
360301,,,8,
360302,,,20,
360303,,1,,
360334,,2,,
360335,,1,,
360336,,1,,
360338,,2,,
360339,,2,,
360340,,2,,
360341,,2,,
360342,,2,,
360358,,3,,
360485,,,1,
360496,,,2,
360586,,2,,
360587,,2,,
360588,,2,,
360594,,2,,
360613,,4,,
360614,,,2,
360615,,2,,
360616,,4,,
360617,,4,,
360619,,4,,
360674,,2,,
360686,,,2,
360687,,2,,
360688,,2,,
360691,,36,,
360692,,4,,
360722,,,1,
360723,,2,,
360728,,3,,
360729,,3,,
360730,,4,,
360731,,2,,
360732,,,2,
360733,,2,,
360763,,,16,
360764,,,12,
360852,,2,,
360853,,2,,
360854,,2,,
360855,,2,,
360860,,,1,
360861,,3,,
360862,,2,,
360863,,,2,
360866,,2,,
360867,,2,,
360868,,2,,
360869,,9,1,
360871,,2,,
360872,,2,,
360873,,2,,
360874,,2,,
360875,,10,8,
360923,,2,,
360929,,2,,
361038,,2,,
361047,,4,,
361048,,4,,
361049,,2,,
361051,,4,,
361052,,2,,
361054,,4,,
361055,,4,,
361097,,2,,
361098,,,1,
361108,,1,,
361109,,2,,
361190,,2,,
361191,,2,,
361210,,,4,
361211,,2,,
361212,,1,,
361221,,1,,
361224,,2,,
361258,,,8,
361266,,1,,
361312,,2,,
361314,,2,,
361319,,1,,
361730,,2,,
361731,,2,,
361732,,2,,
361733,,2,,
361734,,2,,
361741,,3,,
361742,,,1,
361753,,6,2,
361754,,4,,
361756,,5,,
361757,,2,2,
361818,,6,,
361819,,2,,
361837,,2,,
367639,,2,,
367640,,2,,
367648,,,1,
367649,,2,,
367657,,4,,
367721,,2,,
367725,,,1,
367809,,2,,
367825,,2,,
367826,,2,,
367827,,,1,
367829,,10,,
367849,,,1,
367851,,4,,
367877,,2,,
367878,,2,,
367879,,2,,
367895,,8,,
367896,,2,,
367937,,2,,
367938,,2,,
368265,,,6,
371366,,4,,
371367,,2,,
371369,,2,,
371370,,6,,
371371,,2,,
371453,,2,,
371454,,2,,
371455,,,2,
371457,,,2,
371469,,,1,
371470,,2,,
371471,,2,,
371472,,2,,
371473,,2,,
371474,,2,,
371482,,2,,
371487,,2,,
371488,,4,,
371489,,2,,
371493,,2,,
371555,,2,,
371556,,2,,
371557,,2,,
371558,,2,,
371570,,1,,
371675,,2,,
371689,,4,,
371694,,,2,
371763,,2,,
371764,,2,,
371765,,2,,
371766,,2,,
371767,,2,,
371768,,2,,
371779,,8,,
371811,,2,,
371812,,2,,
371813,,2,,
371814,,2,,
371825,,,4,
371827,,2,,
371847,,,16,
371881,,,1,
371888,,1,,
371889,,4,,
371890,,1,,
371891,,1,,
371895,,,2,
371897,,4,,
371938,,2,,
371962,,4,,
372027,,2,,
372035,,2,,
372036,,4,,
372037,,2,,
372042,,2,,
372044,,2,,
372100,,,1,
372101,,2,,
372102,,,1,
372111,,1,,
372123,,1,,
372124,,,2,
372125,,,2,
372128,,4,,
372129,,6,,
372130,,,1,
372131,,,1,
372132,,2,,
372133,,2,,
372134,,2,,
372135,,2,,
372138,,4,,
372217,,2,,
372219,,2,,
372220,,2,,
372221,,2,,
372222,,6,,
372223,,,1,
372224,,2,,
372225,,5,,
372226,,6,,
372230,,4,18,
372231,,4,,
372232,,4,,
372233,,4,,
372235,,6,,
372238,,4,,
372239,,2,,
372240,,8,,
372241,,,1,
372243,,2,,
372258,,2,,
372273,,2,,
372274,,,1,
372275,,2,,
372276,,2,,
372296,,3,,
372298,,6,,
372312,,6,,
372315,,4,,
372316,,4,,
372453,,2,,
372454,,,1,
372455,,,2,
372457,,1,,
372458,,,2,
372460,,2,,
372461,,2,,
372473,,2,,
372474,,4,,
372475,,2,,
372480,,2,,
372481,,4,,
372482,,4,,
372484,,6,,
372485,,4,,
372572,,2,,
372580,,,2,
372581,,1,,
372582,,2,,
372583,,2,,
372589,,2,,
372590,,4,,
372591,,4,,
372593,,4,,
372594,,4,,
372595,,4,,
372652,,4,,
372653,,4,,
372654,,,2,
372655,,,2,
372656,,2,,
372657,,4,,
372703,,2,,
372704,,2,,
372705,,2,,
372706,,2,,
372707,,2,,
372708,,2,,
372709,,2,,
372710,,2,,
372711,,2,,
372712,,2,,
372723,,4,,
372724,,4,,
372725,,,4,
372730,,2,,
372731,,1,,
372762,,,1,
372763,,,1,
372764,,2,,
372765,,2,,
372766,,2,,
372767,,2,,
372768,,2,,
372769,,2,,
372791,,2,,
372797,,,4,
372798,,,4,
372799,,4,,
372800,,4,,
372801,,2,,
372838,,2,,
372839,,2,,
372848,,4,,
372849,,1,,
372850,,,2,
372851,,2,,
372855,,,2,
372911,,2,,
372912,,,2,
372913,,2,,
372931,,17,,
372932,,19,,
372933,,4,,
372934,,,1,
372935,,1,,
372942,,,10,
372943,,4,,
372944,,4,,
372954,,,8,
373008,,2,,
373011,,19,,
373012,,6,,
373013,,4,,
373014,,2,,
373015,,2,,
373019,,,4,
373150,,2,,
373944,,2,,
373945,,2,,
373946,,2,,
373947,,2,,
373948,,2,,
373949,,2,,
373950,,2,,
373951,,,1,
373952,,,1,
373953,,,2,
373955,,2,,
373956,,2,,
373957,,2,,
373958,,2,,
373962,,1,,
373963,,2,,
373964,,1,,
373965,,,2,
373966,,4,,
373967,,,4,
373968,,2,2,
373969,,4,,
373970,,4,,
374030,,2,,
374031,,2,,
374032,,2,,
374043,,,1,
374044,,14,,
374045,,16,,
374046,,2,,
374047,,2,,
374052,,2,,
374053,,4,,
374054,,4,,
374055,,4,,
374057,,4,,
374185,,18,,
374186,,,2,
374187,,1,,
374193,,,4,
374250,,,2,
374251,,,2,
374252,,2,,
374253,,2,,
374254,,2,,
374255,,1,,
374256,,2,,
374257,,2,,
374291,,14,,
374292,,14,,
374293,,10,,
374294,,,2,
374296,,,4,
374297,,,8,
374298,,4,,
374300,,4,,
374354,,,6,
374355,,,8,
374470,,1,1,
374473,,2,,
374474,,2,,
374475,,2,,
374476,,,1,
374477,,,3,
374478,,4,,
374479,,4,,
374512,,4,,
374513,,2,,
374555,,2,,
374556,,2,,
374558,,2,,
374559,,2,,
374560,,2,,
374565,,4,,
374610,,2,,
374611,,2,,
374651,,2,,
374729,,,1,
374730,,2,,
374777,,2,,
374923,,2,,
374924,,,2,
374929,,2,,
374931,,1,,
374932,,2,,
374941,,2,,
374942,,2,,
374994,,,20,
374995,,,20,
375144,,2,,
375145,,2,,
375146,,2,,
375147,,2,,
375157,,,4,
375158,,4,,
375159,,4,,
375242,,1,,
375244,,2,,
375311,,2,,
375312,,2,,
375313,,2,,
375314,,1,,
375315,,1,,
375316,,1,,
375317,,1,,
375318,,1,,
375319,,1,,
375320,,1,,
375321,,1,,
375322,,1,,
375323,,1,,
375324,,1,,
375325,,1,,
375326,,2,,
375327,,2,,
375332,,6,,
375334,,4,,
375335,,2,,
375336,,4,,
375339,,4,,
375340,,2,,
375388,,2,,
375389,,2,,
375390,,2,,
375392,,2,,
375416,,6,,
375421,,,8,
375467,,1,,
375474,,,2,
375475,,,2,
375541,,1,,
375542,,2,,
375549,,5,,
375552,,,4,
375631,,4,,
375632,,4,,
375633,,4,,
375634,,4,,
375635,,,2,
375636,,,2,
375638,,2,,
375737,,2,,
375738,,2,,
375739,,2,,
375740,,2,,
375744,,4,,
375745,,,2,
375746,,,2,
375795,,2,,
375796,,2,,
375797,,2,,
375798,,2,,
375799,,2,,
375800,,2,,
375801,,2,,
375808,,4,,
375809,,1,,
375810,,2,,
375811,,,2,
375812,,2,,
375851,,,16,
375852,,4,,
375892,,2,,
375893,,1,,
375894,,2,,
375895,,2,,
375896,,1,,
375898,,2,,
375899,,2,,
375910,,1,,
375912,,4,,
375913,,2,,
375914,,,1,
375917,,12,8,
375918,,2,,
375919,,4,,
375920,,,1,
375947,,,2,
375949,,2,,
375950,,2,,
375951,,4,,
375952,,4,,
375953,,4,,
375954,,4,,
375955,,4,,
376034,,2,,
376035,,2,,
376036,,2,,
376037,,2,,
376038,,2,,
376039,,2,,
376040,,2,,
376041,,2,,
376042,,2,,
376043,,2,,
376044,,2,,
376045,,2,,
376069,,4,,
376070,,4,,
376073,,2,,
376074,,1,,
376129,,2,,
376130,,2,,
376131,,2,,
376132,,2,,
376146,,4,,
376204,,2,,
376205,,2,,
376206,,1,,
376207,,1,,
376210,,2,,
376254,,,4,
376300,,2,,
376301,,2,,
376302,,2,,
376303,,2,,
376304,,2,,
376313,,,2,
376315,,,4,
376321,,2,,
376322,,,2,
376323,,4,,
376324,,,2,
376326,,6,,
376375,,,1,
376376,,2,,
376377,,2,,
376385,,4,,
376475,,2,,
376481,,3,,
376498,,10,,
376500,,8,,
376551,,2,,
376582,,3,,
376598,,4,,
376656,,,2,
376657,,,2,
376658,,,2,
376659,,2,,
376660,,2,,
376664,,4,,
376668,,,12,
376669,,4,,
376670,,4,,
376671,,4,,
377465,,2,,
377466,,,1,
377469,,4,,
377470,,4,,
377478,,4,,
377479,,1,,
377505,,1,,
377507,,,1,
377508,,2,,
377522,,4,,
377523,,,5,
377524,,4,,
377562,,2,,
377563,,2,,
377564,,2,,
377565,,2,,
377577,,4,4,
377578,,2,,
377579,,4,,
377580,,2,,
377581,,4,,
377587,,2,,
377617,,2,,
377620,,,16,
377622,,3,,
377623,,,2,
377624,,,6,
377820,,,4,
377821,,,2,
377822,,,10,
377823,,,2,
377824,,,2,
377825,,,15,
377826,,,6,
377827,,,2,
377828,,,2,
377829,,,1,
377830,,,7,
377831,,,2,
377832,,,1,
377833,,,1,
377834,,,7,
377835,,,3,
377836,,,2,
377837,,,4,
377838,,,2,
377839,,2,2,
377840,,,2,
377841,,,5,
377842,,,4,
377843,,3,2,
377844,,1,2,
377845,,1,2,
377846,,2,4,
377847,,1,2,
377848,,1,2,
377849,,1,2,
377850,,1,2,
377851,,2,4,
377852,,1,2,
377853,,1,,
377854,,1,2,
377855,,1,2,
377856,,,3,
377857,,,2,
377858,,,2,
377859,,,2,
377860,,2,2,
377861,,1,2,
377862,,1,2,
377863,,,1,
377864,,,2,
377865,,2,4,
377866,,1,2,
377867,,1,2,
377868,,2,4,
377869,,,2,
377870,,1,2,
377871,,2,1,
377872,,,2,
377873,,1,2,
377874,,1,2,
377875,,1,2,
377876,,1,2,
377877,,1,2,
377878,,1,2,
377879,,,2,
377880,,1,2,
377881,,,2,
377882,,1,2,
377883,,1,2,
377884,,,2,
377885,,1,2,
377886,,1,2,
377887,,1,,
377888,,1,2,
377889,,1,2,
377890,,1,,
377891,,1,,
377892,,,2,
377893,,,4,
377894,,1,2,
377895,,1,2,
377896,,1,2,
377897,,,4,
377898,,1,,
377899,,1,2,
377900,,1,,
377901,,1,,
377902,,1,2,
377903,,,2,
377904,,2,4,
377905,,1,2,
377906,,1,,
377907,,,2,
377908,,1,2,
377909,,1,2,
377910,,1,4,
377911,,2,,
377912,,,2,
377913,,,2,
377914,,,2,
377915,,,2,
377916,,,2,
377917,,,2,
377918,,,2,
377919,,,1,
377920,,,2,
377921,,,2,
377922,,2,2,
377923,,1,,
377924,,1,2,
377925,,,1,
377926,,,1,
377927,,,4,
377976,,1,,
377977,,4,,
377978,,,1,
377979,,2,,
378037,,1,,
378038,,2,,
378086,,,2,
378087,,2,,
378088,,2,,
378089,,2,,
378090,,,2,
378095,,4,,
378096,,4,,
378098,,5,,
378099,,1,,
378100,,1,,
378101,,4,,
383735,,1,,
383736,,4,,
383737,,2,,
383738,,5,,
383739,,4,,
383743,,,16,
383857,,2,,
383858,,2,,
383859,,2,,
383860,,2,,
383861,,2,,
383862,,2,,
383863,,2,,
383864,,,2,
383877,,6,,
383878,,5,,
383879,,2,,
383889,,4,,
383907,,5,,
383909,,1,,
383910,,,2,
384083,,2,,
384088,,2,,
384089,,2,,
384090,,2,,
384091,,2,,
384092,,2,,
384093,,2,,
384097,,1,,
384103,,2,,
384105,,2,,
384106,,4,,
384107,,4,,
384108,,4,,
384109,,4,,
384397,,2,,
384400,,,1,
384401,,4,,
384402,,,1,
384403,,4,,
384404,,2,,
384405,,4,,
384408,,,2,
384409,,4,,
384410,,4,,
384411,,2,,
384442,,1,,
384444,,4,,
384452,,8,,
384454,,4,,
384455,,6,,
384456,,4,,
384457,,4,,
384503,,,2,
384505,,2,,
384506,,1,,
384507,,1,,
384508,,4,,
384509,,4,,
384510,,4,,
384511,,4,,
384512,,2,,
384547,,2,,
384548,,2,,
384549,,2,,
384550,,2,,
384551,,2,,
384552,,2,,
384553,,,1,
384554,,,1,
384555,,,1,
384556,,,1,
384557,,,1,
384562,,1,,
384563,,1,,
384564,,1,,
384565,,4,,
384566,,1,,
384567,,2,,
384570,,2,,
384571,,,1,
384656,,2,,
384657,,2,,
384658,,2,,
384659,,2,,
384660,,2,,
384661,,2,,
384668,,6,,
384670,,1,,
384822,,2,,
384827,,,2,
384829,,,2,
384831,,2,,
384832,,2,,
384833,,2,,
384834,,2,,
384844,,,1,
384845,,,1,
384846,,4,,
384851,,4,,
384852,,2,,
384930,,4,,
384931,,2,,
384932,,8,,
384933,,8,,
384934,,9,,
384935,,4,,
384936,,9,,
384937,,8,,
384938,,8,,
384939,,4,,
384940,,1,,
384950,,2,,
384951,,2,,
384952,,4,,
384953,,4,,
386446,,4,,
386448,,2,,
386449,,4,,
386451,,2,,
386452,,2,,
386454,,2,,
386458,,6,,
386459,,2,,
386462,,2,,
386463,,2,1,
386464,,2,1,
386465,,4,,
386466,,1,,
386467,,2,,
386468,,4,,
386477,,5,,
386478,,4,,
386479,,2,,
386480,,1,,
386481,,1,,
386482,,4,,
386483,,4,,
386484,,1,,
386485,,1,,
386486,,2,,
386487,,1,,
386490,,2,,
386492,,1,,
386500,,4,,
386503,,4,,
386511,,4,,
386513,,1,,
386514,,4,,
386515,,4,,
386516,,2,,
386517,,4,,
386521,,4,,
386522,,2,,
386523,,2,,
386524,,4,,
386525,,4,,
386527,,1,,
386528,,4,,
386533,,3,,
386534,,2,,
386535,,2,,
386536,,10,,
386542,,2,,
386543,,4,,
386544,,2,,
386548,,1,,
386550,,2,,
386552,,4,,
386553,,20,,
386554,,2,,
386555,,2,,
386556,,4,,
386557,,8,,
386559,,4,,
386560,,2,,
386562,,4,,
386564,,4,,
386565,,4,,
386566,,4,,
386567,,4,,
386568,,4,,
386569,,4,,
386570,,4,,
386571,,4,,
386573,,2,,
386578,,2,,
386581,,4,4,
386583,,4,,
386584,,2,,
386585,,2,,
386587,,4,,
386588,,1,,
386589,,1,,
386590,,1,,
386591,,1,,
386593,,30,,
386594,,3,,
386595,,2,,
386596,,2,,
386597,,6,2,
386599,,10,,
386600,,10,,
386601,,4,,
386602,,2,,
386603,,4,,
386604,,2,,
386605,,2,,
386606,,4,,
386608,,2,,
386609,,5,,
386610,,8,,
386611,,6,,
386612,,6,,
386614,,2,,
386615,,1,,
386616,,2,,
386617,,3,,
386619,,2,,
386620,,4,,
386622,,2,,
386623,,2,,
386625,,3,,
386626,,2,,
386631,,3,,
386632,,2,,
386633,,2,,
386634,,2,,
386635,,2,,
386637,,4,,
386638,,2,,
386639,,2,,
386641,,2,,
386647,,2,,
386648,,2,,
386649,,8,,
386652,,2,,
386653,,2,,
386654,,12,,
386655,,12,,
386656,,6,,
386663,,4,,
386664,,,1,
386817,,,4,
386821,,,2,
386823,,,2,
386824,,,2,
386829,,,2,
386832,,,1,
386833,,,2,
386839,,,2,
386840,,1,3,
386841,,,4,
386843,,,2,
386886,,2,,
386887,,2,,
386888,,2,,
386889,,2,,
386890,,2,,
386891,,1,,
386896,,9,2,
386900,,,4,
386901,,4,,
387009,,4,,
387116,,,1,
387118,,2,,
387119,,2,,
387125,,,4,
387126,,1,,
387127,,1,1,
387131,,5,8,
387132,,9,,
387133,,,8,
387144,,1,,
387203,,2,2,
387206,,,2,
387207,,,1,
387208,,,1,
387209,,4,,
387210,,4,,
387211,,5,,
387213,,,12,
387252,,1,,
387306,,2,,
387323,,,4,
387403,,,1,
387424,,2,,
387425,,2,,
387495,,,6,
387536,,,1,
387537,,,1,
387548,,3,,
387550,,3,,
387551,,,1,
387555,,2,,
387556,,4,,
387589,,2,,
387658,,2,,
387659,,2,,
387660,,2,,
387661,,2,,
387662,,2,,
387663,,2,,
387664,,2,,
387665,,2,,
387666,,2,,
387667,,2,,
387668,,2,,
387669,,1,,
387670,,2,,
387671,,2,,
387672,,2,,
387673,,2,,
387681,,,1,
387687,,1,,
387723,,2,,
387725,,,2,
387732,,,2,
387733,,2,,
387734,,2,,
387735,,,1,
387736,,,1,
387786,,,2,
387793,,,2,
387800,,,8,
387823,,2,,
387824,,2,,
387826,,2,,
387832,,4,,
387833,,,1,
387834,,,1,
387835,,1,,
387836,,1,,
387839,,,4,
387843,,2,,
387941,,2,,
387942,,,2,
387952,,,1,
387953,,1,,
387954,,2,,
387955,,,2,
387956,,,1,
387957,,1,,
387958,,1,,
387959,,,1,
387960,,2,,
388043,,2,,
388044,,2,,
388045,,2,,
388046,,2,,
388047,,2,,
388048,,2,,
388049,,2,,
388050,,2,,
388055,,,1,
388056,,13,,
388057,,4,,
388058,,,1,
388059,,,1,
388060,,2,,
388066,,4,,
388131,,2,,
388132,,2,,
388133,,1,,
388134,,1,,
388135,,1,,
388136,,1,,
388149,,,1,
388150,,8,,
388151,,,2,
388152,,,2,
388154,,2,,
388224,,2,,
388235,,1,,
388236,,2,,
388237,,,2,
388238,,2,,
388239,,1,,
388248,,4,,
388249,,,6,
388307,,2,,
388318,,4,,
388319,,4,,
388320,,6,,
388329,,5,8,
388632,,,1,
388633,,4,,
388634,,4,,
388635,,1,,
388636,,,1,
388637,,,1,
388638,,,1,
388639,,,2,
388640,,2,,
388644,,2,2,
388645,,,8,
388688,,2,,
388699,,4,,
388700,,2,,
388701,,2,,
388703,,4,,
388704,,1,,
388705,,,1,
388706,,,1,
388711,,5,,
388713,,4,,
388714,,2,,
388715,,2,,
388716,,2,,
388717,,3,,
388752,,2,,
388764,,4,,
388765,,2,,
388766,,4,,
388769,,5,8,
388770,,,20,
388860,,2,,
388861,,1,,
388862,,1,,
388863,,4,,
388864,,,1,
388865,,,1,
388866,,,1,
388869,,,2,
388870,,2,,
388871,,2,,
388928,,2,,
388929,,2,,
388942,,2,,
388943,,,1,
388944,,11,,
388945,,20,,
388946,,2,,
388948,,2,,
388950,,2,,
388951,,2,,
388952,,2,,
388953,,2,,
388959,,2,,
389016,,,1,
389017,,,1,
389018,,,1,
389019,,4,,
389020,,1,,
389021,,,1,
389022,,,1,
389024,,1,,
389025,,1,,
389026,,2,,
389027,,1,,
389032,,2,,
389095,,,1,
389096,,2,,
389097,,,12,
389160,,2,,
389161,,2,,
389162,,2,,
389163,,2,,
389185,,2,,
389367,,2,,
389369,,,1,
389370,,,1,
389386,,2,,
389389,,4,,
389413,,,1,
389414,,4,,
389557,,4,,
389558,,8,,
389559,,2,,
389560,,,2,
389563,,4,,
389564,,2,,
389565,,2,,
389566,,2,,
389567,,6,,
389569,,2,,NONE
389663,,2,,
389664,,2,,
389676,,2,,
389677,,4,,
389717,,1,,
389718,,2,,
389719,,2,,
389729,,2,,
389730,,2,,
389731,,2,,
389738,,2,,
389740,,1,,
389741,,1,,
389803,,2,,
389805,,1,,
389806,,2,,
389807,,2,,
389829,,2,,
389830,,,4,
389831,,,4,
389832,,,4,
389866,,2,,
389870,,2,,
389872,,4,,
389919,,2,,
389934,,2,,
390000,,,2,
390017,,2,,
390080,,,1,
390093,,6,,
390144,,2,,
390145,,2,,
390146,,2,,
390147,,2,,
390193,,4,,
390195,,4,,
390372,,2,,
390386,,2,,
390390,,2,,
390391,,2,,
390541,,,6,
390542,,,8,
390543,,,4,
390544,,,6,
390545,,,8,
390585,,,2,
390636,,2,,
390637,,2,,
390638,,2,,
390651,,,2,
390757,,4,,
390758,,,1,
390759,,2,,
390764,,4,,
390765,,4,,
390823,,2,,
390854,,2,,
390856,,4,,
390857,,5,,
390858,,,4,
390859,,2,,
390860,,4,,
390939,,2,,
390940,,2,,
390963,,2,,
390964,,4,,
390965,,1,,
390966,,4,,
390967,,4,,
390970,,4,,
391055,,2,,
391058,,6,,
391059,,,1,
391063,,2,,
391467,,2,,
391557,,2,,
391558,,2,,
391565,,4,,
391574,,2,,
391659,,2,,
391660,,2,,
391661,,2,,
391662,,2,,
391663,,1,,
391664,,2,,
391675,,,1,
391676,,2,,
391680,,2,,
391683,,2,,
391734,,1,,
391735,,1,,
391736,,1,,
391737,,1,,
391738,,2,,
391739,,,2,
391747,,6,,
391748,,6,,
391749,,4,,
391773,,,16,
391804,,,2,
391806,,,2,
391814,,2,,
391818,,2,,
391819,,2,,
391820,,1,,
394176,,1,,
394177,,4,,
394178,,2,,
394179,,4,,
394187,,2,,
395240,,2,,
395241,,,2,
395243,,,2,
395251,,2,,
395252,,4,,
395285,,,1,
395286,,,1,
395292,,,1,
395293,,4,,
395294,,2,,
395354,,,2,
395360,,2,,
395370,,2,,
395371,,2,,
395374,,,2,
395375,,4,,
395377,,2,,
395378,,2,,
395379,,8,,
395486,,4,,
395487,,2,,
395488,,1,,
395489,,1,,
395490,,2,,
395567,,2,,
395578,,2,,
395584,,2,,
395586,,1,,
395685,,2,,
395686,,4,,
395697,,4,,
395698,,4,,
395762,,2,,
395763,,2,,
395764,,2,,
395771,,2,,
395772,,,1,
395829,,2,,
395830,,2,,
395831,,2,,
395840,,,1,
395841,,2,,
395842,,2,,
395843,,2,,
395844,,4,,
395852,,,4,
396025,,2,,
396159,,,1,
396160,,,1,
396165,,4,,
396167,,4,,
396219,,2,,
396220,,2,,
396323,,2,,
396324,,2,,
396325,,,6,
396328,,4,,
396331,,1,,
396335,,2,,
396337,,,2,
396341,,,2,
396342,,,1,
396343,,,1,
396345,,,1,
396346,,,1,
396349,,6,,
397011,,,12,
397012,,,24,
397065,,,2,
397109,,2,,
397110,,2,,
397111,,1,,
397118,,2,,
397119,,4,,
397120,,2,,
397121,,1,,
397128,,2,,
397399,,,1,
397421,,2,,
397454,,,8,
397455,,,6,
397492,,2,,
397493,,2,,
397504,,4,,
397508,,4,,
397509,,4,,
397516,,7,,
397518,,,1,
397519,,2,,
397575,,,2,
397580,,1,,
397682,,,2,
397684,,,6,
397767,,2,,
397904,,2,,
397905,,2,,
397906,,2,,
397907,,2,,
397951,,3,,
397952,,1,,
397955,,18,,
397956,,2,,
397957,,2,,
397958,,6,,
397966,,1,,
397971,,1,,
397972,,4,,
397973,,3,,
398014,,,2,
398015,,,16,
398072,,,3,
398073,,6,,
398074,,2,,
398076,,2,,
398137,,2,,
398138,,2,,
398140,,,2,
398208,,2,,
398209,,2,,
398215,,2,,
398216,,2,,
398217,,4,,
398218,,2,,
398219,,2,,
398220,,2,,
398221,,,2,
398222,,2,,
398223,,5,,
398224,,2,,
398230,,1,,
398231,,2,,
398234,9,,,
398291,,2,,
398292,,2,,
398298,,2,,
398299,,2,,
398300,,4,,
398305,,4,,
398331,,,1,
398332,,2,,
398333,,4,,
398336,,2,,
398443,,1,,
398482,,4,,HYDRO
398483,,2,,HYDRO
398513,,2,,
398531,,2,,
398532,,1,,
398533,,1,,
398534,,2,,
400053,,2,,
400054,,2,,
400056,,1,,
400057,,1,,
400058,,1,,
400059,,1,,
400063,,2,,
400079,,6,,
400084,,4,8,
400095,,,16,
400173,,2,,
400174,,2,,
400175,,2,,
400179,,2,,
400180,,1,,
400181,,10,,
400182,,,2,
400188,,1,,
400189,,1,,
400191,,21,,
400193,,2,,
400611,,4,,
400614,,,4,
400615,,2,,
400666,,2,,
400667,,2,,
400674,,6,,
400709,,2,,
400710,,8,,
400711,,4,,
400712,,2,,
400713,,3,,
400721,,2,,
400955,,,8,HYDRO
400956,,2,,
401936,,2,,
401937,,7,,
401938,,4,,
401939,,10,,
401940,,1,,
401941,,17,,
401942,,2,,
401943,,4,,
401944,,4,,
401945,,1,,
401957,,2,,
401959,,2,,
401960,,3,,
404506,,2,,
404507,,1,,
404508,,2,,
404509,,1,,
404510,,1,,
404511,,4,,
404513,,1,,
404514,,1,,
404515,,1,,
404516,,2,,
404517,,1,,
404540,,2,,
404541,,2,,
404542,,2,,
404543,,6,,
404545,,1,,
404546,,4,,
404547,,1,,
404548,,1,,
404549,,2,,
404550,,2,,
404551,,2,,
404552,,8,,
404553,,2,,
404562,,,2,
404563,,,2,
404565,,4,,
404566,,,2,
404567,,2,,
404568,,1,,
404569,,2,,
404570,,2,,
404571,,1,,
404572,,3,,
404573,,18,,
404574,,8,,
404673,,2,,
404679,,1,,
404680,,,4,
404681,,1,,
404684,,22,,
404686,,,6,
404687,,,4,
404688,,2,,
404690,,4,,
404727,,2,,
404736,,6,,
404759,,4,,
404760,,2,,
404794,,,20,
404795,,,8,
404828,,2,,
404840,,4,,
404841,,6,4,
404903,,2,,
404904,,1,,
404924,,8,,
405342,,2,,
405359,,4,,
405360,,8,,
405361,,7,,
405362,,4,,
405403,,,2,
405404,,,6,
405438,,2,,
405439,,2,,
405440,,4,,
405441,,10,,
405543,,2,,
405544,,,1,
405545,,4,,
405546,,,1,
405547,,,2,
405548,,,1,
405549,,,1,
405550,,,2,
405551,,1,,
405552,,6,,
405553,,1,,
405554,,,1,
405555,,1,,
405556,,1,,
405557,,1,,
405558,,1,,
405560,,2,,
405561,,,4,
405562,,,2,
405563,,2,,
405564,,2,,
405565,,2,,
405566,,6,,
405567,,2,,
405568,,,4,
405569,,,1,
405570,,,2,
405572,,1,,
405573,,,2,
405574,,,2,
405575,,8,,
405576,,,4,
405577,,1,,
405578,,2,,
405579,,,2,
405580,,4,,
405581,,,2,
405582,,,2,
405583,,2,,
405584,,4,,
405585,,4,,
405586,,4,,
405587,,2,,
405588,,,2,
405589,,,2,
405590,,4,,
405591,,8,,
405592,,2,,
405593,,,2,
405594,,4,,
405595,,2,,
405596,,4,,
405597,,1,,
405598,,1,,
405599,,2,,
405600,,,5,
405601,,,2,
405602,,2,,
405603,,2,,
405604,,2,,
405605,,1,,
405606,,3,,
405607,,,2,
405608,,4,,
405609,,1,,
405610,,8,,
405611,,1,,
405612,,6,,
405613,,6,,
405614,,4,,
405615,,4,,
405617,,15,,
405619,,4,,
